fc_id,em_id,score,label,dataset,orient_type,orient_angle_deg
VGlut-F-500876,5813034455,0,0.6,D6,0,21.184513092041016
TH-F-100050,1289359184,0,0.7,D6,0,
VGlut-F-500876,5901196806,0,0.6,D6,0,
TH-M-000032,5813021602,0,0.7,D6,0,13.487443923950195
TH-F-300062,1666561406,0,0.5,D6,0,10.99626350402832
VGlut-F-400757,1730651751,0,0.6,D6,0,
Trh-F-400055,922069357,0,0.7,D6,0,24.547100067138672
VGlut-F-400898,1700644008,0,0.6,D6,0,22.366954803466797
TH-F-300062,1168915489,0,0.5,D6,0,6.167326927185059
Trh-M-300138,1008024276,0,0.6,D6,0,
Trh-M-400023,957506896,0,0.6,D6,0,21.011207580566406
TH-M-100057,1449247522,0,0.6,D6,0,
VGlut-F-400757,5813034455,0,0.6,D6,0,12.574664115905762
VGlut-F-700541,1700644008,0,0.6,D6,0,33.79426193237305
TH-F-200026,329970706,0,0.0,D6,1,6.191248893737793
VGlut-F-300438,5813019526,0,0.6,D6,0,
Cha-F-000239,1794055377,0,0.7,D6,1,9.831433296203613
VGlut-F-200392,5813027276,0,0.0,D6,0,15.084270477294922
VGlut-F-400186,1730651751,0,0.5,D6,0,
VGlut-F-400186,1888199872,0,0.5,D6,0,30.64441680908203
Cha-F-000239,1316245799,0,0.0,D6,1,9.368042945861816
Trh-M-400131,953414780,0,0.6,D6,0,76.45913696289062
TH-F-200106,1225640135,0,0.7,D6,0,10.648561477661133
TH-F-100036,359931311,0,0.7,D6,0,
VGlut-F-200392,1135441187,0,0.0,D6,0,
Trh-M-300138,953414780,0,0.6,D6,0,84.7215805053711
VGlut-F-700541,5901196806,0,0.6,D6,0,
VGlut-F-400184,1730651751,0,0.6,D6,0,
Trh-M-400023,1051980223,0,0.5,D6,0,
Trh-M-300071,1008024276,0,0.7,D6,0,
VGlut-F-500335,5813034455,0,0.5,D6,0,30.634281158447266
TH-M-200013,1035601661,0,0.6,D6,0,
Trh-M-300138,1070426862,0,0.5,D6,0,
VGlut-F-400898,5901196806,0,0.6,D6,0,
VGlut-F-700541,1668944259,0,0.6,D6,0,
VGlut-F-700541,5813034455,0,0.6,D6,0,34.19344711303711
VGlut-F-100002,1978573010,0,0.6,D6,1,16.465946197509766
VGlut-F-300438,297580589,0,0.0,D6,0,
Trh-M-400052,953414780,0,0.5,D6,0,70.79568481445312
Trh-M-400052,1070426862,0,0.6,D6,0,
Trh-M-400052,922069357,0,0.6,D6,0,19.669784545898438
VGlut-F-600204,5813064410,0,0.0,D6,0,11.694029808044434
Trh-M-400131,1070426862,0,0.6,D6,0,
TH-F-200004,484126552,0,0.0,D6,1,1.5040215253829956
Trh-M-300140,922069357,0,0.6,D6,0,23.56365394592285
Trh-M-300140,1070426862,0,0.6,D6,0,
VGlut-F-400184,1700644008,0,0.6,D6,0,37.80701446533203
VGlut-F-200319,360259229,0,0.0,D6,1,15.131219863891602
fru-F-000094,328611004,0,0.0,D6,1,1.824669599533081
Cha-F-000239,610274029,0,0.0,D6,1,8.152083396911621
VGlut-F-500335,1888199872,0,0.5,D6,0,36.25090789794922
VGlut-F-000158,296543992,0,0.0,D6,0,6.761351108551025
VGlut-F-400184,1888199872,0,0.6,D6,0,43.681495666503906
VGlut-F-400184,5901196806,0,0.6,D6,0,
VGlut-F-500335,5901196806,0,0.5,D6,0,
TH-F-000019,361005850,0,0.4,D6,0,28.34108543395996
VGlut-F-400184,5813034455,0,0.6,D6,0,37.873207092285156
TH-M-000029,361005850,0,0.3,D6,0,27.53814125061035
VGlut-F-500335,1730651751,0,0.6,D6,0,
Cha-F-400237,5813021533,0,0.0,D6,0,28.99378204345703
TH-M-000032,542376096,0,0.0,D6,0,34.30343246459961
Trh-M-400131,988567837,0,0.6,D6,0,
TH-M-200010,548712377,0,0.5,D6,1,16.71172332763672
TH-M-000032,296139882,0,0.0,D6,0,14.65041732788086
TH-F-200026,5813049380,0,0.0,D6,1,14.080153465270996
TH-F-200004,5813021602,0,0.0,D6,0,33.72000503540039
TH-M-300063,329970706,0,0.6,D6,1,5.031584739685059
TH-F-000036,510987433,0,0.3,D6,1,9.997686386108398
TH-M-200095,422751191,0,0.6,D6,0,8.813204765319824
Cha-F-500071,609548390,0,0.6,D6,0,80.14839172363281
TH-M-200010,5813083780,0,0.0,D6,1,18.766971588134766
fru-F-000094,422738252,0,0.0,D6,1,2.3620660305023193
TH-M-000032,361005850,0,0.0,D6,0,22.861953735351562
TH-M-100016,361312808,0,0.0,D6,1,4.3581976890563965
TH-F-100075,5813021602,0,0.4,D6,0,27.59381866455078
VGlut-F-500002,5813021602,0,0.0,D6,0,36.36905288696289
VGlut-F-200036,979627466,0,0.0,D6,0,
VGlut-F-000463,5813024692,0,0.0,D6,0,
TH-M-200095,393766777,0,0.0,D6,0,51.39201354980469
VGlut-F-000158,297917475,0,0.0,D6,0,15.754205703735352
TH-M-200010,5813020996,0,0.0,D6,1,25.760143280029297
Cha-F-400237,701201945,0,0.6,D6,0,16.880949020385742
Gad1-F-600059,359598627,0,0.8,D6,1,1.6538658142089844
TH-F-200064,361312808,0,0.0,D6,1,7.718588829040527
Gad1-F-600059,1110972158,0,0.8,D6,0,
TH-F-200081,361312808,0,0.0,D6,1,5.753568649291992
fru-F-000094,548712377,0,0.0,D6,1,10.503315925598145
Cha-F-000329,454002974,0,0.3,D6,0,
TH-M-300063,5813049380,0,0.0,D6,1,12.926513671875
Cha-F-200299,5812987694,0,0.6,D6,0,68.09624481201172
TH-F-000036,486880919,0,0.3,D6,0,
VGlut-F-000463,610274046,0,0.0,D6,0,
TH-M-200095,548712377,0,0.0,D6,1,19.59375
VGlut-F-100002,5813055298,0,0.0,D6,0,
TH-F-300037,361312808,0,0.0,D6,1,5.337957859039307
VGlut-F-200319,5813068669,0,0.0,D6,1,22.733247756958008
Gad1-F-600059,298595394,0,0.8,D6,0,
TH-M-200010,735941254,0,0.0,D6,0,
VGlut-F-400049,327499164,0,0.0,D6,0,
TH-F-200034,361312808,0,0.0,D6,1,5.08021879196167
TH-M-200095,579575594,0,0.0,D6,0,
TH-M-200049,361312808,0,0.0,D6,1,6.46881103515625
VGlut-F-600204,1005857944,0,0.0,D6,0,30.777620315551758
VGlut-F-200036,5813021583,0,0.0,D6,0,4.6130781173706055
VGlut-F-000463,610274029,0,0.0,D6,1,11.154167175292969
VGlut-F-600204,5813068748,0,0.0,D6,0,25.056686401367188
VGlut-F-400049,330268940,0,0.0,D6,1,4.122600555419922
VGlut-F-200319,421646999,0,0.0,D6,0,
TH-M-200064,361312808,0,0.0,D6,1,2.103102684020996
Gad1-F-600059,455431209,0,0.8,D6,1,3.2861058712005615
VGlut-F-000158,361273559,0,0.0,D6,0,25.887237548828125
Trh-M-300071,957506896,0,0.7,D6,0,22.6110782623291
Trh-M-300071,1070426862,0,0.6,D6,0,
VGlut-F-600204,669325882,0,0.0,D6,0,
TH-F-100075,510987433,0,0.4,D6,1,6.213849067687988
TH-F-200004,510987433,0,0.4,D6,1,8.703035354614258
TH-F-100075,329225149,0,0.0,D6,1,5.8392558097839355
TH-F-000036,326817334,0,0.3,D6,0,
TH-F-100095,361312808,0,0.0,D6,1,1.337790608406067
TH-F-100075,297251714,0,0.0,D6,1,14.6238374710083
VGlut-F-500002,297251714,0,0.0,D6,1,22.943178176879883
Cha-F-000329,579510789,0,0.6,D6,0,
TH-M-300063,331662710,0,0.0,D6,1,4.436766147613525
VGlut-F-500002,296139882,0,0.0,D6,1,33.97238540649414
TH-F-200004,361005850,0,0.0,D6,0,42.272560119628906
VGlut-F-000158,298214577,0,0.0,D6,0,44.68050003051758
TH-M-000045,361312808,0,0.0,D6,1,5.342764377593994
TH-F-200026,331662710,0,0.3,D6,1,5.150617599487305
VGlut-F-300438,358890923,0,0.0,D6,1,4.284457206726074
TH-M-000029,5813055949,0,0.3,D6,0,39.305091857910156
TH-F-000010,359931311,0,0.7,D6,0,
Cha-F-200299,5813059915,0,0.4,D6,0,64.24800872802734
VGlut-F-200036,5813056261,0,0.0,D6,0,24.36603546142578
TH-F-000009,5813021112,0,0.0,D6,0,38.576236724853516
VGlut-F-000016,5813033371,0,0.3,D6,0,18.370189666748047
VGlut-F-200392,950880008,0,0.0,D6,0,10.323576927185059
Trh-M-700039,543692985,0,0.0,D6,0,40.47369384765625
TH-F-200106,5813055913,0,0.0,D6,0,28.9976863861084
TH-F-300062,5813082239,0,0.5,D6,0,16.38612937927246
TH-F-100095,328611004,0,0.0,D6,1,18.978801727294922
VGlut-F-300438,390280026,0,0.0,D6,1,4.366235256195068
Trh-M-300071,5813062858,0,0.6,D6,0,75.67294311523438
TH-M-200013,1107561814,0,0.0,D6,0,21.3317813873291
TH-F-200081,328611004,0,0.0,D6,1,18.18160057067871
Trh-M-300071,953414780,0,0.6,D6,0,60.680419921875
Cha-F-100135,422738252,0,0.0,D6,0,39.5062255859375
TH-M-000029,487143497,0,0.0,D6,0,5.269608497619629
VGlut-F-000111,484359937,0,0.6,D6,1,13.449379920959473
Trh-M-700039,516055524,0,0.0,D6,0,
Cha-F-300267,329646990,0,0.3,D6,1,15.473705291748047
VGlut-F-500002,329225149,0,0.0,D6,1,6.8363261222839355
TH-F-300037,328611004,0,0.0,D6,1,16.44793701171875
Cha-F-100135,424793122,0,0.0,D6,0,
TH-F-200034,328611004,0,0.0,D6,1,16.595766067504883
VGlut-F-100002,5813126031,0,0.0,D6,1,20.17015838623047
VGlut-F-100002,2095549849,0,0.0,D6,1,16.127124786376953
TH-M-300005,579268807,0,0.0,D6,0,15.995948791503906
VGlut-F-000111,5813032849,0,0.7,D6,1,24.4099063873291
TH-M-000008,579268807,0,0.0,D6,0,9.272497177124023
TH-F-200037,422751191,0,0.0,D6,0,22.14503288269043
TH-F-200037,330640044,0,0.0,D6,1,10.786055564880371
VGlut-F-400049,360255138,0,0.0,D6,0,10.37158489227295
TH-F-100095,5813049380,0,0.0,D6,1,14.929710388183594
VGlut-F-000303,5813056909,0,0.0,D6,1,30.814359664916992
TH-F-100083,5813049380,0,0.0,D6,1,15.840801239013672
TH-F-200037,517514142,0,0.0,D6,1,9.468840599060059
VGlut-F-200036,823058891,0,0.0,D6,0,3.4840266704559326
TH-F-100099,328611004,0,0.0,D6,1,16.913742065429688
VGlut-F-000111,671233447,0,0.6,D6,1,12.967015266418457
TH-M-100016,328611004,0,0.0,D6,1,18.162153244018555
VGlut-F-000111,1043705078,0,0.6,D6,0,12.892304420471191
TH-F-300078,576825965,0,0.2,D6,0,
Cha-F-100135,735941254,0,0.3,D6,0,
TH-F-200037,328611004,0,0.0,D6,1,21.08292579650879
VGlut-F-400049,329225149,0,0.0,D6,1,16.108104705810547
TH-M-300063,5813020673,0,0.0,D6,1,6.210503101348877
TH-F-000019,514842241,0,0.0,D6,0,
TH-M-000045,328611004,0,0.0,D6,1,19.314857482910156
Cha-F-100135,5813020996,0,0.0,D6,0,20.392311096191406
VGlut-F-000303,575768294,0,0.0,D6,1,49.786354064941406
Cha-F-000329,609548390,0,0.6,D6,0,86.5506362915039
TH-M-200064,328611004,0,0.0,D6,1,17.22737693786621
TH-F-200081,5813049380,0,0.4,D6,1,13.281179428100586
TH-M-000008,5813055913,0,0.0,D6,0,7.791326999664307
TH-F-200096,5813049380,0,0.0,D6,1,14.25853443145752
TH-M-200013,5813048837,0,0.0,D6,0,57.82579040527344
TH-F-300037,393063351,0,0.0,D6,0,19.3666934967041
TH-F-000019,487143497,0,0.0,D6,0,21.35917854309082
TH-F-200064,328611004,0,0.0,D6,1,19.171539306640625
TH-F-000009,797442049,0,0.0,D6,0,14.28731918334961
VGlut-F-200392,5812987694,0,0.0,D6,0,86.89118957519531
Trh-M-100071,707539688,0,0.0,D6,0,
TH-F-000036,602368546,0,0.0,D6,1,34.255088806152344
VGlut-F-700261,1228265278,0,0.0,D6,0,27.224796295166016
TH-F-200034,393063351,0,0.0,D6,0,19.409645080566406
TH-F-000009,1014344148,0,0.0,D6,0,
Trh-M-200043,2040301572,0,0.0,D6,0,29.983535766601562
TH-F-000009,5813063093,0,0.0,D6,0,
VGlut-F-000303,329897255,0,0.0,D6,0,42.11296081542969
Trh-F-100066,707539688,0,0.0,D6,0,
VGlut-F-100035,5813068707,0,0.5,D6,0,
VGlut-F-100035,488231898,0,0.0,D6,1,6.894435882568359
TH-M-200064,298258399,0,0.0,D6,0,
Trh-F-100001,707539688,0,0.0,D6,0,
VGlut-F-200062,5813021602,0,0.0,D6,0,12.322304725646973
TH-M-200035,543692985,0,0.0,D6,0,29.439960479736328
VGlut-F-200062,487143497,0,0.0,D6,1,13.814475059509277
Trh-F-100001,922069357,0,0.0,D6,0,51.12314224243164
TH-F-200064,5813049380,0,0.4,D6,1,14.165586471557617
Trh-M-100071,614081151,0,0.0,D6,0,51.74472427368164
Cha-F-300267,298258399,0,0.0,D6,0,
VGlut-F-400334,576825965,0,0.0,D6,0,
Trh-M-700039,1043117106,0,0.0,D6,0,12.555057525634766
Trh-M-100071,922069357,0,0.0,D6,0,63.3431282043457
TH-F-200064,5813055800,0,0.0,D6,1,14.47368049621582
Trh-F-100038,704699661,0,0.0,D6,0,
VGlut-F-100035,5813011119,0,0.0,D6,1,42.168724060058594
TH-F-300078,736860990,0,0.0,D6,0,
Trh-F-100066,614081151,0,0.0,D6,0,58.73291015625
TH-F-200096,5813020673,0,0.6,D6,1,3.959826707839966
Trh-M-100025,614081151,0,0.0,D6,0,57.40747833251953
VGlut-F-200062,417221397,0,0.0,D6,0,24.53038215637207
Trh-M-100020,328611004,0,0.0,D6,1,20.85502052307129
TH-F-100095,329970706,0,0.0,D6,1,11.005247116088867
TH-M-300005,423101189,0,0.0,D6,0,
VGlut-F-100035,636789034,0,0.0,D6,0,
Trh-F-100066,5813057861,0,0.0,D6,0,77.61882781982422
TH-F-200096,5813055800,0,0.0,D6,1,12.611270904541016
TH-F-000091,298258399,0,0.0,D6,0,
VGlut-F-000177,1042656011,0,0.0,D6,1,20.832204818725586
Trh-M-100025,705795727,0,0.0,D6,0,
TH-M-200013,1192019859,0,0.0,D6,0,
TH-F-100050,5813041180,0,0.0,D6,0,7.5675554275512695
Trh-M-100037,704699661,0,0.0,D6,0,
Trh-M-700039,456847100,0,0.0,D6,0,57.38271713256836
TH-F-000012,579912201,0,0.0,D6,0,18.02483367919922
Trh-F-100066,5813009620,0,0.0,D6,0,49.56352233886719
Trh-F-100001,614081151,0,0.0,D6,0,64.05470275878906
Trh-M-100025,5813057861,0,0.0,D6,0,77.35975646972656
fru-F-000131,297925608,0,0.0,D6,1,10.193619728088379
Trh-F-000008,704699661,0,0.0,D6,0,
Trh-M-100037,1727979406,0,0.0,D6,0,22.817785263061523
VGlut-F-100125,1135837629,0,0.0,D6,0,18.518640518188477
VGlut-F-400334,736860990,0,0.0,D6,0,
TH-F-200096,387568523,0,0.0,D6,0,
Trh-F-100038,693927941,0,0.0,D6,0,29.066381454467773
Trh-M-100025,5813060787,0,0.0,D6,0,11.655922889709473
VGlut-F-000303,698569644,0,0.0,D6,1,18.331560134887695
Trh-F-100001,642694410,0,0.0,D6,0,31.519927978515625
VGlut-F-100003,704699661,0,0.0,D6,0,
VGlut-F-000177,1479156699,0,0.0,D6,0,14.285421371459961
TH-F-000010,331774819,0,0.0,D6,1,20.699647903442383
TH-F-000010,543821838,0,0.0,D6,1,21.759078979492188
VGlut-F-700261,1352684733,0,0.0,D6,0,40.926727294921875
TH-M-300005,1036637638,0,0.0,D6,0,30.41617202758789
VGlut-F-100125,640194409,0,0.6,D6,0,17.332059860229492
TH-F-100050,1160073701,0,0.0,D6,0,57.372901916503906
Trh-M-700039,329897255,0,0.0,D6,0,38.841712951660156
TH-M-000008,581746661,0,0.0,D6,0,
VGlut-F-400334,5813011660,0,0.0,D6,0,
TH-F-200081,387568523,0,0.0,D6,0,
TH-F-100083,298258399,0,0.0,D6,0,
VGlut-F-200251,424793122,0,0.0,D6,0,
TH-F-300078,447599745,0,0.0,D6,0,21.308570861816406
TH-F-100050,975197713,0,0.0,D6,0,
Cha-F-500071,828455033,0,0.7,D6,1,26.392498016357422
Gad1-F-500004,5813021943,0,0.0,D6,0,17.99055290222168
TH-M-200035,5813021943,0,0.0,D6,0,29.00166130065918
VGlut-F-100003,693927941,0,0.0,D6,0,28.64461326599121
Trh-M-100037,693927941,0,0.0,D6,0,27.212299346923828
TH-F-300078,667266529,0,0.0,D6,0,74.9087142944336
TH-F-100036,331774819,0,0.0,D6,1,17.13881492614746
VGlut-F-000177,515049524,0,0.0,D6,0,
Cha-F-500071,764377593,0,0.3,D6,1,69.52569580078125
Trh-F-000008,1727979406,0,0.0,D6,0,20.905715942382812
Trh-F-000008,693927941,0,0.0,D6,0,25.007017135620117
VGlut-F-700261,5813040277,0,0.0,D6,0,41.702518463134766
Trh-M-100037,5812982656,0,0.0,D6,0,
TH-M-100063,1572390197,0,0.0,D6,1,69.12677764892578
VGlut-F-700261,859839499,0,0.0,D6,0,
VGlut-F-400334,5812980494,0,0.0,D6,0,
VGlut-F-100003,5812982656,0,0.0,D6,0,
TH-M-100057,1572390197,0,0.0,D6,1,70.76351165771484
TH-M-000008,611693656,0,0.0,D6,0,
VGlut-F-000177,1354368623,0,0.0,D6,0,
fru-F-000131,328265389,0,0.0,D6,0,
Trh-F-100038,5812982656,0,0.0,D6,0,
TH-M-100057,5813069496,0,0.0,D6,1,69.30049896240234
Cha-F-300267,328601956,0,0.0,D6,0,
Gad1-F-500004,5813057153,0,0.0,D6,0,17.201066970825195
Trh-F-000008,5812982656,0,0.0,D6,0,
Cha-F-500071,1013346945,0,0.3,D6,1,14.173148155212402
Cha-F-000329,5813078595,0,0.0,D6,0,
Gad1-F-500004,452953198,0,0.0,D6,0,
TH-M-200035,452953198,0,0.0,D6,0,
TH-M-200035,696850811,0,0.0,D6,0,
TH-M-100057,925241334,0,0.0,D6,1,22.25798797607422
TH-M-000008,520617773,0,0.0,D6,0,27.722963333129883
Trh-F-100038,549597974,0,0.0,D6,0,45.85388946533203
TH-F-300037,267551639,0,0.0,D6,0,
TH-M-100057,1048250312,0,0.0,D6,1,21.493953704833984
TH-M-200049,267551639,0,0.0,D6,0,
fru-F-000131,543821838,0,0.0,D6,1,21.680519104003906
TH-F-200034,327937328,0,0.0,D6,0,
fru-F-000131,391496898,0,0.0,D6,1,16.501319885253906
Gad1-F-500004,544046671,0,0.0,D6,0,
TH-F-200034,267551639,0,0.0,D6,0,
TH-M-000045,267551639,0,0.0,D6,0,
fru-F-000131,361704572,0,0.0,D6,1,36.112205505371094
TH-F-200106,727652372,0,0.0,D6,0,82.54863739013672
VGlut-F-100003,549597974,0,0.0,D6,0,46.21255874633789
TH-F-000012,667266529,0,0.0,D6,0,36.433013916015625
VGlut-F-100125,329566174,0,0.0,D6,0,
VGlut-F-200251,514850616,0,0.0,D6,0,40.96205520629883
VGlut-F-000556,915481348,0,0.0,D6,1,7.344648838043213
TH-F-200106,1134107162,0,0.0,D6,0,
VGlut-F-100125,5813020347,0,0.0,D6,0,
TH-F-200106,884916323,0,0.0,D6,0,
VGlut-F-200251,5813011133,0,0.0,D6,0,
VGlut-F-100125,488922181,0,0.0,D6,0,88.99366760253906
TH-M-100063,1443135486,0,0.0,D6,0,37.14308166503906
VGlut-F-000556,978177557,0,0.0,D6,1,10.59011173248291
VGlut-F-000556,945058110,0,0.0,D6,1,12.02839183807373
VGlut-F-000556,944720631,0,0.0,D6,1,11.474077224731445
Cha-F-000329,451982486,0,0.0,D6,1,64.1694564819336
TH-F-000012,573333835,0,0.0,D6,0,52.42778396606445
fru-M-300299,548993536,0,0.0,D6,0,18.208965301513672
TH-M-100063,1449618949,0,0.0,D6,0,
TH-M-000030,1630051981,0,0.0,D6,0,82.60738372802734
TH-M-300063,5812981000,0,0.0,D6,0,
