fc_id,em_id,similarity score,inverse score,label,asymmetry
VGlut-F-500335,1730651751,0.2231050096156926,0.263184877610338,0.6,0.040079867994645385
Cha-F-400237,5813021533,0.3312800161294804,0.3253575822700195,0.0,0.005922433859460896
TH-M-000032,542376096,0.3695175982394818,0.2410283543773075,0.0,0.12848924386217433
Trh-M-400131,988567837,0.3697736572697984,0.2963713582114268,0.6,0.07340229905837159
TH-M-200010,548712377,0.242628992579126,0.1152596674624794,0.5,0.12736932511664661
TH-M-000032,296139882,0.2829695475741186,-0.1334819294585894,0.0,0.41645147703270796
TH-F-200026,5813049380,0.3443406508278971,0.3422953307685037,0.0,0.0020453200593933962
TH-F-200004,5813021602,0.3245127089964372,0.2863221323167679,0.0,0.0381905766796693
TH-M-300063,329970706,0.2130397507979963,0.2027854147189568,0.6,0.0102543360790395
TH-F-000036,510987433,0.2592782857985828,0.3213398199297829,0.3,0.06206153413120008
TH-M-200095,422751191,0.2854685287524411,0.1619145388519137,0.6,0.1235539899005274
Cha-F-500071,609548390,0.2397422031653577,0.1720442024958431,0.6,0.06769800066951459
TH-M-200010,5813083780,0.2937032885384167,0.1332203403804149,0.0,0.16048294815800182
fru-F-000094,422738252,0.196761200408507,0.338692697910023,0.0,0.14193149750151599
TH-M-000032,361005850,0.2301215763821881,0.1246493184801316,0.0,0.10547225790205651
TH-M-100016,361312808,0.2602445274203565,0.068257582202396,0.0,0.19198694521796048
TH-F-100075,5813021602,0.3571511866014834,0.2956044982962553,0.4,0.06154668830522808
VGlut-F-500002,5813021602,0.337164069926133,0.2373272106062889,0.0,0.09983685931984412
VGlut-F-200036,979627466,0.2586598575693601,0.2221772330650936,0.0,0.03648262450426651
VGlut-F-000463,5813024692,0.1029016881933184,0.0735894727886076,0.0,0.029312215404710795
TH-M-200095,393766777,0.1774635621076322,-0.0658989218543102,0.0,0.2433624839619424
VGlut-F-000158,297917475,0.2371163787334104,0.3217454682682842,0.0,0.0846290895348738
TH-M-200010,5813020996,0.2503993167030627,0.0898749979039928,0.0,0.16052431879906992
Cha-F-400237,701201945,0.3281658600018708,0.4495213305424415,0.6,0.12135547054057066
Gad1-F-600059,359598627,0.306811075421384,0.2812687449731809,0.8,0.025542330448203143
TH-F-200064,361312808,0.3490298902954023,0.1523247112208752,0.0,0.19670517907452711
Gad1-F-600059,1110972158,0.3162373231856827,0.3422583252440899,0.8,0.026021002058407183
TH-F-200081,361312808,0.3755222010704737,0.1601579294149648,0.0,0.2153642716555089
fru-F-000094,548712377,0.2111026880482447,0.2154220863940371,0.0,0.004319398345792397
Cha-F-000329,454002974,0.274061934095006,0.1074360394639016,0.3,0.16662589463110442
TH-M-300063,5813049380,0.238673032627796,0.2162353594340297,0.0,0.0224376731937663
Cha-F-200299,5812987694,0.2929010361558086,0.3930419472913999,0.6,0.10014091113559132
TH-F-000036,486880919,0.2460147911541612,0.2936433845781797,0.3,0.047628593424018484
VGlut-F-000463,610274046,0.0366080310994577,-0.0569082834417134,0.0,0.0935163145411711
TH-M-200095,548712377,0.1975645701945781,0.0767306189592897,0.0,0.1208339512352884
VGlut-F-100002,5813055298,0.1872744080670948,0.2848226255359408,0.0,0.09754821746884598
TH-F-300037,361312808,0.3208401244376305,0.1458422319385761,0.0,0.1749978924990544
VGlut-F-200319,5813068669,0.2314005188839146,0.2339470578692582,0.0,0.0025465389853435993
Gad1-F-600059,298595394,0.3026277726470786,0.3025706398807225,0.8,5.713276635604947e-05
TH-M-200010,735941254,0.2577708627734118,-0.0552430700450619,0.0,0.31301393281847373
VGlut-F-400049,327499164,0.3006115993260179,-0.1428490241361626,0.0,0.4434606234621805
TH-F-200034,361312808,0.4056146216363873,0.1689885879221997,0.0,0.23662603371418758
TH-M-200095,579575594,0.3008416114905048,0.0818534700836147,0.0,0.2189881414068901
TH-M-200049,361312808,0.2799729987802457,0.070849599474293,0.0,0.20912339930595267
VGlut-F-600204,1005857944,0.2203538004158775,-0.1104403074501722,0.0,0.3307941078660497
VGlut-F-200036,5813021583,0.2918072407999088,0.2100240753356193,0.0,0.08178316546428949
VGlut-F-000463,610274029,0.0350243052609994,-0.0630407793086155,0.0,0.09806508456961491
VGlut-F-600204,5813068748,0.1813892971866531,-0.0003322652956814,0.0,0.18172156248233448
VGlut-F-400049,330268940,0.2349068047422748,-0.1054137897057948,0.0,0.3403205944480696
VGlut-F-200319,421646999,0.1981163837910276,0.1752748793926613,0.0,0.022841504398366325
TH-M-200064,361312808,0.3148627902711936,0.0869984205594444,0.0,0.22786436971174923
Gad1-F-600059,455431209,0.2930816058776015,0.275918289459209,0.8,0.017163316418392527
VGlut-F-000158,361273559,0.2594187409369636,0.2564374104375597,0.0,0.0029813304994039114
Trh-M-300071,957506896,0.2332643794683948,0.2696068744870875,0.7,0.03634249501869269
Trh-M-300071,1070426862,0.2298259079649803,0.2471013779421428,0.6,0.017275469977162478
VGlut-F-600204,669325882,0.1933075604951614,-0.1506964237692128,0.0,0.3440039842643742
TH-F-100075,510987433,0.3086859508060731,0.3374205909151349,0.4,0.028734640109061793
TH-F-200004,510987433,0.3041839318554508,0.3542924528829639,0.4,0.05010852102751312
TH-F-100075,329225149,0.2785494597331293,-0.036584872294179,0.0,0.3151343320273083
TH-F-000036,326817334,0.1970285166084897,0.2817496714283186,0.3,0.08472115481982889
TH-F-100095,361312808,0.3584308924398653,0.1086566967750116,0.0,0.2497741956648537
TH-F-100075,297251714,0.2726104961474005,-0.0626140592198473,0.0,0.3352245553672478
VGlut-F-500002,297251714,0.2051901173772509,-0.1291445671681471,0.0,0.334334684545398
Cha-F-000329,579510789,0.2354260503122276,0.0782891453361717,0.6,0.1571369049760559
TH-M-300063,331662710,0.2082061011044846,0.0818793442055296,0.0,0.126326756898955
VGlut-F-500002,296139882,0.2241148236249725,-0.1235725431585187,0.0,0.3476873667834912
TH-F-200004,361005850,0.2375050982579826,0.1552026838932892,0.0,0.0823024143646934
VGlut-F-000158,298214577,0.1619147619631651,0.2928850606661156,0.0,0.1309702987029505
TH-M-000045,361312808,0.2859728389915847,0.0941927236464379,0.0,0.19178011534514683
TH-F-200026,331662710,0.321026262104878,0.2323055280497652,0.3,0.0887207340551128
VGlut-F-300438,358890923,0.2157388627394886,0.3208483292083804,0.0,0.1051094664688918
TH-M-000029,5813055949,0.0120383177220625,0.0116690840758389,0.3,0.000369233646223599
TH-F-000010,359931311,0.3734821882724801,0.4349082284522738,0.7,0.061426040179793695
Cha-F-200299,5813059915,0.2672944544105672,0.2956329104075259,0.4,0.028338455996958667
VGlut-F-200036,5813056261,0.219541782190984,0.1309734966826638,0.0,0.08856828550832019
TH-F-000009,5813021112,0.1922151187338126,0.3013297969342966,0.0,0.10911467820048401
VGlut-F-000016,5813033371,0.3837211269495073,0.5080333550744016,0.3,0.12431222812489434
VGlut-F-200392,950880008,0.243949577827884,0.0657923660584853,0.0,0.1781572117693987
Trh-M-700039,543692985,0.2906811187412217,0.2414585657400896,0.0,0.049222553001132124
TH-F-200106,5813055913,0.2112743346882978,0.0103196963476987,0.0,0.2009546383405991
TH-F-300062,5813082239,0.1570817154233114,0.1946029623403678,0.5,0.03752124691705641
TH-F-100095,328611004,0.276637084064153,0.1263947991473431,0.0,0.15024228491680988
VGlut-F-300438,390280026,0.2072930450178377,0.2579017257522052,0.0,0.0506086807343675
Trh-M-300071,5813062858,0.3885857674615297,0.1293522117870207,0.6,0.259233555674509
TH-M-200013,1107561814,0.0823593088812309,0.0828376173781306,0.0,0.0004783084968996987
TH-F-200081,328611004,0.1755239637392194,0.1302134809246217,0.0,0.04531048281459771
Trh-M-300071,953414780,0.3285672246578909,0.2896027853870516,0.6,0.03896443927083931
Cha-F-100135,422738252,0.2072763208243132,0.1860512993088099,0.0,0.02122502151550329
TH-M-000029,487143497,0.1398734016120249,0.0768720235462764,0.0,0.06300137806574851
VGlut-F-000111,484359937,0.176820017874382,0.2381896890969486,0.6,0.06136967122256659
Trh-M-700039,516055524,0.2337813875307615,0.187915597039238,0.0,0.045865790491523506
Cha-F-300267,329646990,0.1936464655084967,0.2823118275357335,0.3,0.08866536202723677
VGlut-F-500002,329225149,0.2297373209136195,-0.1028571897533004,0.0,0.3325945106669199
TH-F-300037,328611004,0.235518996095898,0.2270952276812155,0.0,0.008423768414682481
Cha-F-100135,424793122,0.195340333725164,0.2351819911911516,0.0,0.03984165746598761
TH-F-200034,328611004,0.260338454593384,0.1867148213096541,0.0,0.0736236332837299
VGlut-F-100002,5813126031,0.0678030339552412,0.2346056707162701,0.0,0.16680263676102888
VGlut-F-100002,2095549849,0.0990578795051157,0.3108429378752829,0.0,0.2117850583701672
TH-M-300005,579268807,0.1441803649870779,0.1250812573557709,0.0,0.01909910763130701
VGlut-F-000111,5813032849,0.1522825019395857,0.1936299897032465,0.7,0.04134748776366079
TH-M-000008,579268807,0.2406135839869485,0.2748087095929136,0.0,0.034195125605965104
TH-F-200037,422751191,0.103278054286755,0.1026262828356613,0.0,0.0006517714510936995
TH-F-200037,330640044,0.0320773804792145,0.0613875529069862,0.0,0.029310172427771702
VGlut-F-400049,360255138,0.0702957057500718,0.0173052380669582,0.0,0.05299046768311359
TH-F-100095,5813049380,0.1545561505668985,0.1905714882338847,0.0,0.0360153376669862
VGlut-F-000303,5813056909,0.2379675430569514,0.3096661733593884,0.0,0.071698630302437
TH-F-100083,5813049380,0.0595467696487061,0.1715957074924037,0.0,0.11204893784369759
TH-F-200037,517514142,0.1159542874274999,0.1664627630808528,0.0,0.05050847565335291
VGlut-F-200036,823058891,0.1133832798320599,0.0636496992092334,0.0,0.0497335806228265
TH-F-100099,328611004,0.2957622726101327,0.1346519000749072,0.0,0.1611103725352255
VGlut-F-000111,671233447,0.1088816285140218,0.2988401089677207,0.6,0.18995848045369887
TH-M-100016,328611004,0.1139005145092338,0.019343770019027,0.0,0.0945567444902068
VGlut-F-000111,1043705078,0.1574825132119029,0.3070120785959543,0.6,0.1495295653840514
TH-F-300078,576825965,0.1786911959092657,-0.0238233903069283,0.2,0.20251458621619398
Cha-F-100135,735941254,0.1395410078282229,-0.1990355793691326,0.3,0.3385765871973555
TH-F-200037,328611004,0.0715949099128917,0.1244428033335458,0.0,0.0528478934206541
VGlut-F-400049,329225149,0.0597945598979859,-0.2795073893557085,0.0,0.3393019492536944
TH-M-300063,5813020673,0.0775455746776181,0.0270147223852268,0.0,0.05053085229239131
TH-F-000019,514842241,0.1041342880070151,0.1068071265176239,0.0,0.002672838510608802
TH-M-000045,328611004,0.0759875102688737,0.0541336550915491,0.0,0.021853855177324598
Cha-F-100135,5813020996,0.1868131204783785,-7.458167753663583e-05,0.0,0.18688770215591513
VGlut-F-000303,575768294,0.1731410983215391,0.1068074167485141,0.0,0.066333681573025
Cha-F-000329,609548390,0.1043221061635956,-0.0642208004679272,0.6,0.1685429066315228
TH-M-200064,328611004,0.1295701476373519,0.089360730082961,0.0,0.04020941755439089
TH-F-200081,5813049380,0.1093950250710537,0.2060309728039938,0.4,0.0966359477329401
TH-M-000008,5813055913,0.2057452723771081,0.2594899618655627,0.0,0.05374468948845462
TH-F-200096,5813049380,0.11233152676849,0.1705740207635991,0.0,0.0582424939951091
TH-M-200013,5813048837,-0.0398454729753137,-0.1464141842707462,0.0,0.10656871129543251
TH-F-300037,393063351,0.016722162970363,-0.1260691802462009,0.0,0.1427913432165639
TH-F-000019,487143497,0.1444253196802256,0.0732100220706227,0.0,0.07121529760960289
TH-F-200064,328611004,0.1223177545639007,0.1413377903872235,0.0,0.01902003582332279
TH-F-000009,797442049,0.0910751582787412,0.2199550794979909,0.0,0.12887992121924968
VGlut-F-200392,5812987694,0.1268760221154961,0.0545843383767072,0.0,0.07229168373878889
Trh-M-100071,707539688,0.0777284135564526,0.118544528369173,0.0,0.04081611481272039
TH-F-000036,602368546,0.1421757134533392,0.2907697279956939,0.0,0.14859401454235469
VGlut-F-700261,1228265278,0.0743579336607172,0.228738289525332,0.0,0.1543803558646148
TH-F-200034,393063351,0.0577164623290277,-0.1389670098538616,0.0,0.19668347218288929
TH-F-000009,1014344148,0.1186026755494341,0.2569582736096787,0.0,0.1383555980602446
Trh-M-200043,2040301572,0.1324790192961154,0.1450700207516293,0.0,0.012591001455513895
TH-F-000009,5813063093,0.0241187591649126,0.0928215245184091,0.0,0.0687027653534965
VGlut-F-000303,329897255,0.1610876869107332,0.074876182163479,0.0,0.0862115047472542
Trh-F-100066,707539688,0.0677194828080702,0.0925795499588248,0.0,0.02486006715075459
VGlut-F-100035,5813068707,0.1303741078963505,0.2268705557757001,0.5,0.09649644787934958
VGlut-F-100035,488231898,0.1080194835323118,0.2608842815937268,0.0,0.15286479806141498
TH-M-200064,298258399,0.1336688166717936,-0.0227215927772134,0.0,0.15639040944900698
Trh-F-100001,707539688,0.0563611194167782,0.0599706542043191,0.0,0.003609534787540898
VGlut-F-200062,5813021602,0.142649399992153,0.3591689839042149,0.0,0.2165195839120619
TH-M-200035,543692985,0.2544572999881515,0.0744781459326216,0.0,0.1799791540555299
VGlut-F-200062,487143497,0.0571861229133244,0.2848033632747121,0.0,0.22761724036138772
Trh-F-100001,922069357,0.0177245744266216,0.2150521636578678,0.0,0.19732758923124621
TH-F-200064,5813049380,0.0409492908277644,0.1661311280660529,0.4,0.12518183723828852
Trh-M-100071,614081151,0.0168074110470597,0.0943964688414829,0.0,0.0775890577944232
Cha-F-300267,298258399,0.0410147782140347,-0.0306376168863409,0.0,0.0716523951003756
VGlut-F-400334,576825965,0.1510264698640761,-0.1127852629584644,0.0,0.2638117328225405
Trh-M-700039,1043117106,0.0915103088286493,0.0666462844131089,0.0,0.024864024415540406
Trh-M-100071,922069357,-0.0031871518728319,0.1810168587057925,0.0,0.1842040105786244
TH-F-200064,5813055800,0.0724316474550088,0.0433164083189996,0.0,0.029115239136009198
Trh-F-100038,704699661,-0.0382117396651819,0.0295652565627687,0.0,0.0677769962279506
VGlut-F-100035,5813011119,-0.0142289414087622,0.1536344406564297,0.0,0.1678633820651919
TH-F-300078,736860990,0.1124848960673155,0.1483681335921194,0.0,0.03588323752480389
Trh-F-100066,614081151,0.0211038038350864,0.0795295524752909,0.0,0.05842574864020449
TH-F-200096,5813020673,0.0439949634199561,-0.0543840857929521,0.6,0.0983790492129082
Trh-M-100025,614081151,0.0122318921838628,0.0486536958682394,0.0,0.0364218036843766
VGlut-F-200062,417221397,0.0542582950675459,0.0034309770515682,0.0,0.050827318015977695
Trh-M-100020,328611004,-0.0577983680504797,0.1657340497526876,0.0,0.2235324178031673
TH-F-100095,329970706,-0.0915859000021641,0.0561229532477303,0.0,0.1477088532498944
TH-M-300005,423101189,-0.0414066316345984,-0.2917355821224317,0.0,0.2503289504878333
VGlut-F-100035,636789034,0.04083290552813,0.1313375673961332,0.0,0.0905046618680032
Trh-F-100066,5813057861,-0.1301803590723625,0.1952918677858117,0.0,0.32547222685817423
TH-F-200096,5813055800,0.1104041620702365,0.045971674942369,0.0,0.0644324871278675
TH-F-000091,298258399,-0.0090203203436374,-0.0450851154198848,0.0,0.0360647950762474
VGlut-F-000177,1042656011,0.0622669138628697,0.1075968844164257,0.0,0.045329970553556004
Trh-M-100025,705795727,-0.0172031518420884,0.1867484864902348,0.0,0.2039516383323232
TH-M-200013,1192019859,-0.018930018533096,0.0102467340671782,0.0,0.0291767526002742
TH-F-100050,5813041180,0.0569481633761536,0.276800916805889,0.0,0.21985275342973537
Trh-M-100037,704699661,0.0059714625745737,0.0611393959586755,0.0,0.0551679333841018
Trh-M-700039,456847100,0.1136861191502119,-0.0202624610049709,0.0,0.1339485801551828
TH-F-000012,579912201,-0.0535721923092611,0.2983439114830423,0.0,0.35191610379230337
Trh-F-100066,5813009620,-0.1213159340530315,0.1250804276851614,0.0,0.2463963617381929
Trh-F-100001,614081151,-0.0142052203597374,0.0324040550963666,0.0,0.04660927545610401
Trh-M-100025,5813057861,-0.0906573605990512,0.1672092588666701,0.0,0.2578666194657213
fru-F-000131,297925608,-0.0206687337877122,-0.0550022472704451,0.0,0.034333513482732905
Trh-F-000008,704699661,0.0542991871505094,0.0520033454163131,0.0,0.002295841734196301
Trh-M-100037,1727979406,-0.0361640207778262,0.1563521278837492,0.0,0.1925161486615754
VGlut-F-100125,1135837629,0.1156837719209598,-0.0068766663587471,0.0,0.1225604382797069
VGlut-F-400334,736860990,0.0857316405053311,0.0533918027284778,0.0,0.03233983777685329
TH-F-200096,387568523,0.0608865750032126,0.0175140372891468,0.0,0.0433725377140658
Trh-F-100038,693927941,-0.0293015900367703,0.0079706567889503,0.0,0.0372722468257206
Trh-M-100025,5813060787,0.0814578523366479,0.3939728175540727,0.0,0.31251496521742483
VGlut-F-000303,698569644,0.0560455277394542,0.0255461966952415,0.0,0.030499331044212697
Trh-F-100001,642694410,0.038844021700765,0.1880889059960047,0.0,0.1492448842952397
VGlut-F-100003,704699661,0.0016832799002796,0.0637398201541394,0.0,0.0620565402538598
VGlut-F-000177,1479156699,0.0487301967355726,0.1517619961143138,0.0,0.10303179937874118
TH-F-000010,331774819,0.0558535811910182,-0.017361478667331,0.0,0.0732150598583492
TH-F-000010,543821838,-0.0900217793336189,-0.4013754840728611,0.0,0.3113537047392422
VGlut-F-700261,1352684733,0.0721767758035642,-0.1503488776455381,0.0,0.2225256534491023
TH-M-300005,1036637638,-0.0246938801960116,-0.1665222808094054,0.0,0.1418284006133938
VGlut-F-100125,640194409,0.0902205239568405,0.2228953422744228,0.6,0.13267481831758227
TH-F-100050,1160073701,-0.0104306068923949,0.13047688162502,0.0,0.14090748851741489
Trh-M-700039,329897255,0.0045406747579507,-0.1510304856470337,0.0,0.1555711604049844
TH-M-000008,581746661,-0.0426627723727212,-0.4641613528725637,0.0,0.4214985804998425
VGlut-F-400334,5813011660,0.0368424951157179,0.2361288342854316,0.0,0.1992863391697137
TH-F-200081,387568523,0.0480931578899542,-0.0357494753929223,0.0,0.0838426332828765
TH-F-100083,298258399,0.0022329490967912,-0.0722048473095037,0.0,0.0744377964062949
VGlut-F-200251,424793122,0.0541667706661834,0.291825207903483,0.0,0.23765843723729957
TH-F-300078,447599745,-0.0210551624844912,0.0714431886189932,0.0,0.0924983511034844
TH-F-100050,975197713,0.0177864024533393,0.1607277589353061,0.0,0.14294135648196682
Cha-F-500071,828455033,0.0386789279877586,0.2099569542364201,0.7,0.1712780262486615
Gad1-F-500004,5813021943,0.062701330958511,-0.0731799424515004,0.0,0.1358812734100114
TH-M-200035,5813021943,0.1209259637222731,-0.0391059154865501,0.0,0.1600318792088232
VGlut-F-100003,693927941,0.0315327948542378,0.0651932585996111,0.0,0.0336604637453733
Trh-M-100037,693927941,0.0048329257855249,-0.0010691029055441,0.0,0.005902028691069001
TH-F-300078,667266529,-0.0005273378854751,-0.0125295126175584,0.0,0.0120021747320833
TH-F-100036,331774819,0.0755476012909918,0.0333907060210511,0.0,0.04215689526994071
VGlut-F-000177,515049524,-0.0229932563025793,0.1588465296560877,0.0,0.181839785958667
Cha-F-500071,764377593,-0.11584691930186,0.0115785205711848,0.3,0.1274254398730448
Trh-F-000008,1727979406,-0.0411100844057676,0.1062386714678892,0.0,0.1473487558736568
Trh-F-000008,693927941,0.0399168519664549,0.0284806225639315,0.0,0.0114362294025234
VGlut-F-700261,5813040277,-0.0186955223105685,0.2638291518953239,0.0,0.2825246742058924
Trh-M-100037,5812982656,-0.0361748248713309,0.0563636032646265,0.0,0.09253842813595739
TH-M-100063,1572390197,-0.0406365431625532,0.0597080035404918,0.0,0.10034454670304499
VGlut-F-700261,859839499,-0.0763676310561315,-0.0077383076363166,0.0,0.0686293234198149
VGlut-F-400334,5812980494,-0.0074907798775438,0.1088504986767186,0.0,0.1163412785542624
VGlut-F-100003,5812982656,-0.0775273673350003,0.0922686693568514,0.0,0.1697960366918517
TH-M-100057,1572390197,-0.1471726710846367,0.0295655278477136,0.0,0.1767381989323503
TH-M-000008,611693656,-0.1257976638285383,-0.1437775210103826,0.0,0.017979857181844305
VGlut-F-000177,1354368623,-0.0468115227646551,0.1102193196055943,0.0,0.1570308423702494
fru-F-000131,328265389,-0.1985673329359601,-0.1538491288579676,0.0,0.04471820407799251
Trh-F-100038,5812982656,-0.1791645832915276,0.078115749013702,0.0,0.2572803323052296
TH-M-100057,5813069496,-0.0860072083553728,-0.0263981713665323,0.0,0.0596090369888405
Cha-F-300267,328601956,-0.1513812513574025,0.0187078668297815,0.0,0.170089118187184
Gad1-F-500004,5813057153,-0.0830229258440216,-0.0535886668745493,0.0,0.0294342589694723
Trh-F-000008,5812982656,-0.1286771132088227,0.0324788749755386,0.0,0.16115598818436128
Cha-F-500071,1013346945,-0.061195422307806,0.0978973135252854,0.3,0.15909273583309141
Cha-F-000329,5813078595,-0.1073210934835875,-0.5881900111523835,0.0,0.48086891766879597
Gad1-F-500004,452953198,-0.0913276000777447,-0.1160782133671022,0.0,0.0247506132893575
TH-M-200035,452953198,-0.0045257815536903,-0.0466507531515337,0.0,0.0421249715978434
TH-M-200035,696850811,0.0201509484460902,-0.0714878660551416,0.0,0.09163881450123179
TH-M-100057,925241334,-0.0622207906208848,-0.1982413242917095,0.0,0.13602053367082467
TH-M-000008,520617773,-0.1165430457545687,-0.3048860528989924,0.0,0.1883430071444237
Trh-F-100038,549597974,-0.1371331797397159,-0.1549119825409682,0.0,0.017778802801252297
TH-F-300037,267551639,-0.1892368363980739,-0.2193449070865185,0.0,0.030108070688444594
TH-M-100057,1048250312,-0.0785005732928829,-0.2011789314672308,0.0,0.12267835817434788
TH-M-200049,267551639,-0.1185034974655196,-0.1443936039964261,0.0,0.025890106530906495
fru-F-000131,543821838,-0.1403974045822656,-0.3586767315867504,0.0,0.2182793270044848
TH-F-200034,327937328,-0.0632449610855691,-0.0170398998981679,0.0,0.0462050611874012
fru-F-000131,391496898,-0.1729436792259038,-0.2679272418942119,0.0,0.0949835626683081
Gad1-F-500004,544046671,-0.1512850073499389,-0.2447852237304609,0.0,0.093500216380522
TH-F-200034,267551639,-0.1091849408241384,-0.1372302090328507,0.0,0.028045268208712282
TH-M-000045,267551639,-0.1006848166081523,-0.1157799354847227,0.0,0.015095118876570404
fru-F-000131,361704572,-0.262933702749221,-0.0953822261909505,0.0,0.16755147655827052
TH-F-200106,727652372,-0.2418494527655204,-0.5401834780805137,0.0,0.2983340253149933
VGlut-F-100003,549597974,-0.1481411390474203,-0.1512557599545419,0.0,0.0031146209071216124
TH-F-000012,667266529,-0.363340866487099,-0.2957708638922228,0.0,0.06757000259487622
VGlut-F-100125,329566174,-0.4678334155795036,-0.5819171721951114,0.0,0.11408375661560782
VGlut-F-200251,514850616,-0.1623188261553652,0.0486320147142407,0.0,0.2109508408696059
VGlut-F-000556,915481348,-0.2824745732530206,-0.0695693422645033,0.0,0.21290523098851732
TH-F-200106,1134107162,-0.2678453576026788,-0.2927687953348021,0.0,0.0249234377321233
VGlut-F-100125,5813020347,-0.2767356837116013,-0.5694197292546168,0.0,0.2926840455430155
TH-F-200106,884916323,-0.3041254763512134,-0.4932455639172157,0.0,0.1891200875660023
VGlut-F-200251,5813011133,-0.3649837434715236,0.1163091749784866,0.0,0.4812929184500102
VGlut-F-100125,488922181,-0.5609301853498778,-0.6676297367834059,0.0,0.10669955143352805
TH-M-100063,1443135486,-0.5385437233214472,-0.2785642750149858,0.0,0.25997944830646136
VGlut-F-000556,978177557,-0.3172481739954849,-0.4794019213806917,0.0,0.16215374738520683
VGlut-F-000556,945058110,-0.3282998346490547,-0.5112506940997663,0.0,0.1829508594507116
VGlut-F-000556,944720631,-0.3441170632384336,-0.567700456344271,0.0,0.2235833931058374
Cha-F-000329,451982486,-0.5305587747973092,-0.3258230678102281,0.0,0.2047357069870811
TH-F-000012,573333835,-0.5148152628803763,-0.265502748494591,0.0,0.24931251438578528
fru-M-300299,548993536,-0.4948928050407354,-0.2945694409974147,0.0,0.20032336404332068
TH-M-100063,1449618949,-0.5420755120372461,-0.4264129698388393,0.0,0.11566254219840683
TH-M-000030,1630051981,-0.5622539456472273,-0.2687538102994127,0.0,0.2935001353478146
TH-M-300063,5812981000,-0.6657946367469331,-0.6055261782958951,0.0,0.06026845845103801
