neuron_id,group,region_1,region_2,vox_1,vox_2,vox_neuropil,vox_total,vox_other,other_frac,share_1,share_2,share_12,share_1_total,share_2_total,share_12_total,side_1,side_2,side_share_1,side_share_2,top2_sides_same_region,region_pair
Gad1-F-500136,projection,mb_4,dfp_5,7547.0,6118.0,14168.0,17851.0,3683.0,0.20631897372696206,0.5326792772444946,0.4318181818181818,0.9644974590626765,0.4227774354377906,0.34272589770881184,0.7655033331466025,mb_4_r,dfp_5_r,0.43598249576510445,0.4318181818181818,False,dfp_5 + mb_4
Gad1-F-500365,projection,dfp_5,mb_4,20310.0,6168.0,27662.0,35360.0,7698.0,0.21770361990950227,0.7342202299182995,0.22297736967681295,0.9571975995951124,0.5743778280542986,0.17443438914027148,0.7488122171945701,dfp_5_r,mb_4_r,0.7342202299182995,0.22297736967681295,False,dfp_5 + mb_4
Gad1-F-500524,projection,mb_4,dfp_5,11037.0,5144.0,20738.0,32663.0,11925.0,0.36509200012246273,0.5322113993634873,0.24804706336194426,0.7802584627254315,0.33790527508189694,0.1574870648746288,0.4953923399565257,mb_4_r,dfp_5_r,0.4130099334554923,0.24742019481145722,False,dfp_5 + mb_4
Gad1-F-500559,projection,dfp_5,mb_4,14583.0,13416.0,29873.0,43005.0,13132.0,0.3053598418788513,0.48816657182070766,0.44910119505908347,0.9372677668797911,0.3391001046389955,0.31196372514823856,0.6510638297872341,dfp_5_r,mb_4_r,0.48816657182070766,0.30057242325846084,False,dfp_5 + mb_4
Gad1-F-502126,projection,dfp_5,mb_4,20850.0,15712.0,36977.0,48007.0,11030.0,0.2297581602682942,0.5638640235822268,0.42491278362225166,0.9887768072044785,0.4343116628824963,0.32728560418272334,0.7615972670652197,dfp_5_r,mb_4_r,0.5147794575006085,0.3945966411553128,False,dfp_5 + mb_4
Gad1-F-600109,projection,mb_4,dfp_5,6196.0,3035.0,11694.0,18734.0,7040.0,0.37578733852887797,0.5298443646314349,0.2595348041730802,0.7893791688045151,0.33073556101206364,0.16200491085726487,0.4927404718693285,mb_4_r,dfp_5_r,0.46647853600136824,0.25149649392851037,False,dfp_5 + mb_4
Gad1-F-600115,projection,dfp_5,mb_4,5777.0,5353.0,11356.0,15018.0,3662.0,0.24384072446397656,0.5087178584008454,0.4713807678760127,0.9800986262768581,0.3846717272606206,0.35643893993874015,0.7411106671993608,dfp_5_r,mb_4_r,0.5087178584008454,0.36324410003522367,False,dfp_5 + mb_4
Gad1-F-600345,projection,dfp_5,mb_4,5577.0,5031.0,10608.0,17071.0,6463.0,0.37859527854255753,0.5257352941176471,0.4742647058823529,1.0,0.32669439400152306,0.2947103274559194,0.6214047214574424,dfp_5_r,mb_4_r,0.5257352941176471,0.39281674208144796,False,dfp_5 + mb_4
Gad1-F-601324,projection,mb_4,cal_18,6706.0,6177.0,14089.0,18844.0,4755.0,0.2523349607302059,0.47597416424160693,0.4384271417417844,0.9144013059833913,0.3558692421991085,0.3277966461473148,0.6836658883464233,mb_4_r,cal_18_r,0.47597416424160693,0.4384271417417844,False,cal_18 + mb_4
Gad1-F-700131,projection,dfp_5,mb_4,14317.0,3368.0,20459.0,26394.0,5935.0,0.22486171099492308,0.6997898235495381,0.16462192678039006,0.8644117503299281,0.5424338864893536,0.12760475865727058,0.6700386451466243,dfp_5_r,mb_4_r,0.6997898235495381,0.16462192678039006,False,dfp_5 + mb_4
Gad1-F-800094,projection,mb_4,dfp_5,6425.0,3688.0,10259.0,13519.0,3260.0,0.24114209630889857,0.6262793644604737,0.35948922896968516,0.9857685934301589,0.47525704563947035,0.27280124269546563,0.748058288334936,mb_4_r,dfp_5_r,0.5419631543035384,0.3593917535822205,False,dfp_5 + mb_4
Gad1-F-900001,projection,dfp_5,mb_4,9837.0,6446.0,16290.0,18698.0,2408.0,0.12878382714728848,0.6038674033149172,0.3957028852056476,0.9995702885205647,0.5260990480265268,0.3447427532356402,0.870841801262167,dfp_5_r,mb_4_r,0.596439533456108,0.32130141190914674,False,dfp_5 + mb_4
Gad1-F-900194,projection,mb_4,dfp_5,10723.0,4386.0,16570.0,20012.0,3442.0,0.1719968019188487,0.6471333735666868,0.26469523234761616,0.9118286059143029,0.535828502898261,0.2191684989006596,0.7549970017989206,mb_4_r,dfp_5_r,0.5904646952323476,0.2568497284248642,False,dfp_5 + mb_4
TH-F-000101,projection,dfp_5,mb_4,53397.0,31232.0,112883.0,139036.0,26153.0,0.1881023619781927,0.4730295970163798,0.27667585021659596,0.7497054472329757,0.3840516125320061,0.2246324692885296,0.6086840818205357,dfp_5_r,mb_4_r,0.4364076078771826,0.17426893332034052,False,dfp_5 + mb_4
TH-F-200030,projection,dfp_5,spp_20,53386.0,1771.0,59518.0,63419.0,3901.0,0.061511534398208736,0.8969723445008233,0.029755704156725696,0.926728048657549,0.841798199277819,0.02792538513694634,0.8697235844147653,dfp_5_l,dfp_5_r,0.7513357303672838,0.14563661413353943,True,dfp_5 + spp_20
TH-F-200033,projection,dfp_5,mb_4,61445.0,25356.0,124789.0,145512.0,20723.0,0.1424143713233273,0.49239115627178676,0.2031909863850179,0.6955821426568047,0.42226757930617403,0.17425366980042883,0.5965212491066029,dfp_5_r,mb_4_r,0.42721714253660176,0.12876134915737766,False,dfp_5 + mb_4
TH-F-300020,projection,dfp_5,idlp_24,94531.0,4512.0,106688.0,124384.0,17696.0,0.14226910213532287,0.8860509148170366,0.04229154169166167,0.9283424565086983,0.7599932467198354,0.03627476202727039,0.7962680087471057,dfp_5_l,dfp_5_r,0.7231366226754649,0.1629142921415717,True,dfp_5 + idlp_24
TH-F-300073,projection,dfp_5,idlp_24,89549.0,8518.0,113043.0,129568.0,16525.0,0.1275392072116572,0.7921675822474633,0.07535185725785763,0.867519439505321,0.6911351568288466,0.06574154112126451,0.7568766979501111,dfp_5_l,dfp_5_r,0.6386242403333244,0.15354334191413888,True,dfp_5 + idlp_24
TH-F-700001,projection,dfp_5,mb_4,20276.0,18210.0,40741.0,49665.0,8924.0,0.1796838820094634,0.49768046930610443,0.44696988291892686,0.9446503522250312,0.408255310580892,0.36665659921473875,0.7749119097956307,dfp_5_r,mb_4_r,0.49768046930610443,0.31697798286738177,False,dfp_5 + mb_4
TH-F-700004,projection,dfp_5,mb_4,29035.0,21581.0,52463.0,68868.0,16405.0,0.23820932798977754,0.5534376608276309,0.41135657511007756,0.9647942359377085,0.4216036475576465,0.31336760178892953,0.7349712493465761,dfp_5_r,mb_4_r,0.5534376608276309,0.32621085336332273,False,dfp_5 + mb_4
TH-F-700016,projection,dfp_5,mb_4,26716.0,20353.0,47494.0,54382.0,6888.0,0.1266595564708911,0.5625131595569967,0.4285383416852655,0.9910515012422622,0.4912654922584679,0.3742598653966386,0.8655253576551065,dfp_5_r,mb_4_r,0.5625131595569967,0.3411378279361604,False,dfp_5 + mb_4
TH-F-700022,projection,dfp_5,mb_4,20404.0,18291.0,43866.0,62468.0,18602.0,0.297784465646411,0.46514384717092966,0.4169744221036794,0.882118269274609,0.32663123519241855,0.2928059166293142,0.6194371518217328,dfp_5_r,mb_4_r,0.46514384717092966,0.30025532302922536,False,dfp_5 + mb_4
TH-M-300021,projection,dfp_5,mb_4,45453.0,21816.0,86850.0,112087.0,25237.0,0.2251554595983477,0.5233506044905009,0.2511917098445596,0.7745423143350605,0.405515358605369,0.19463452496721298,0.600149883572582,dfp_5_r,mb_4_r,0.4913874496257916,0.16419113413932065,False,dfp_5 + mb_4
TH-M-500003,projection,mb_4,dfp_5,10107.0,8234.0,20254.0,29275.0,9021.0,0.3081468830059778,0.4990125407326948,0.4065369803495606,0.9055495210822554,0.34524338172502134,0.28126387702818106,0.6265072587532023,dfp_5_r,mb_4_r,0.3780487804878049,0.35479411474276684,False,dfp_5 + mb_4
TH-M-600002,projection,dfp_5,mb_4,18913.0,14576.0,33555.0,37292.0,3737.0,0.10020916014158533,0.5636417821487111,0.43439129786917,0.998033080017881,0.5071597125388824,0.3908613107368873,0.8980210232757696,dfp_5_r,mb_4_r,0.5636417821487111,0.3608106094471763,False,dfp_5 + mb_4
TH-M-600003,projection,mb_4,dfp_5,11901.0,9722.0,21665.0,25592.0,3927.0,0.1534463894967177,0.5493191783983383,0.448742210939303,0.9980613893376413,0.46502813379180996,0.37988433885589246,0.8449124726477024,dfp_5_r,mb_4_r,0.448742210939303,0.44435725825063466,False,dfp_5 + mb_4
TH-M-700002,projection,mb_4,dfp_5,11217.0,10342.0,23153.0,31513.0,8360.0,0.26528734173198365,0.48447285448969896,0.4466807757094113,0.9311536301991102,0.3559483387808206,0.3281820201186812,0.6841303588995018,dfp_5_r,mb_4_r,0.4448667559279575,0.3440590852157388,False,dfp_5 + mb_4
TH-M-700013,projection,dfp_5,mb_4,26665.0,17736.0,44432.0,50720.0,6288.0,0.12397476340694007,0.6001305365502341,0.3991717680950666,0.9993023046453007,0.5257294952681388,0.3496845425867508,0.8754140378548896,dfp_5_r,mb_4_r,0.5997029168167087,0.31535830032409073,False,dfp_5 + mb_4
TH-M-700017,projection,mb_4,dfp_5,11888.0,11778.0,24729.0,35973.0,11244.0,0.31256775915269785,0.4807311253993287,0.47628290670872253,0.9570140321080512,0.330470074778306,0.3274122258360437,0.6578823006143496,dfp_5_r,mb_4_r,0.44821869060617087,0.33030045695337457,False,dfp_5 + mb_4
Trh-M-000099,projection,mb_4,dfp_5,54102.0,15337.0,70132.0,85636.0,15504.0,0.18104535475734504,0.7714310157987795,0.21868761763531627,0.9901186334340957,0.6317670138726704,0.1790952403194918,0.8108622541921622,mb_4_r,mb_4_l,0.565419494667199,0.20601152113158044,True,dfp_5 + mb_4
Trh-M-800009,projection,mb_4,dfp_5,48499.0,3485.0,52672.0,62311.0,9639.0,0.15469178796681163,0.9207738456865128,0.06616418590522478,0.9869380315917375,0.778337693184189,0.055929129688177044,0.8342668228723661,mb_4_l,mb_4_r,0.5530452612393681,0.36772858444714457,True,dfp_5 + mb_4
VGlut-F-200594,projection,mb_4,dfp_5,37234.0,35233.0,76449.0,92148.0,15699.0,0.17036723531709858,0.4870436500150427,0.46086933772842026,0.947912987743463,0.40406736988323133,0.3823523028172071,0.7864196727004384,mb_4_r,dfp_5_r,0.37557064186581907,0.31851299559183244,False,dfp_5 + mb_4
VGlut-F-300680,projection,eb_8,mb_4,4827.0,4655.0,12172.0,17155.0,4983.0,0.2904692509472457,0.39656588892540257,0.38243509694380545,0.7790009858692081,0.28137569221801223,0.271349460798601,0.5527251530166132,mb_4_r,eb_8_r,0.38243509694380545,0.21639829116003945,False,eb_8 + mb_4
VGlut-F-800070,projection,dfp_5,mb_4,9826.0,8497.0,24767.0,35015.0,10248.0,0.2926745680422676,0.39673759437961803,0.34307748213348405,0.7398150765131021,0.28062259031843495,0.24266742824503784,0.5232900185634728,mb_4_r,dfp_5_r,0.3291072798481851,0.29870392053942746,False,dfp_5 + mb_4
VT16811-F-700000,projection,mb_4,ms_12,46027.0,4528.0,56641.0,64841.0,8200.0,0.12646319458367392,0.8126092406560619,0.0799420914178775,0.8925513320739393,0.7098440801344829,0.06983235915547262,0.7796764392899554,mb_4_r,mb_4_l,0.5528504087145354,0.25975883194152644,True,mb_4 + ms_12
VT38815-F-700000,projection,mb_4,ms_12,33215.0,10946.0,49650.0,56485.0,6835.0,0.12100557670177924,0.668982880161128,0.22046324269889225,0.8894461228600201,0.5880322209436134,0.19378596087456848,0.7818181818181819,mb_4_r,ms_12_r,0.6687009063444109,0.17816717019133937,False,mb_4 + ms_12
VT38815-F-700001,projection,mb_4,dfp_5,50946.0,9892.0,61897.0,77112.0,15215.0,0.19731040564373897,0.8230770473528604,0.15981388435626928,0.9828909317091297,0.6606753812636166,0.1282809420064322,0.7889563232700487,mb_4_r,dfp_5_r,0.8120425868782009,0.15834370001777145,False,dfp_5 + mb_4
VT43401-F-700002,projection,lh_25,mb_4,44964.0,19960.0,89484.0,117401.0,27917.0,0.23779184163678332,0.5024808904385142,0.22305663582316393,0.7255375262616781,0.3829950341138491,0.17001558760146848,0.5530106217153176,lh_25_r,mb_4_l,0.46992758481963254,0.18326181216753834,False,lh_25 + mb_4
VT50245-F-700000,projection,mb_4,dfp_5,19349.0,5063.0,30364.0,39419.0,9055.0,0.2297115604150283,0.6372348834145699,0.16674351205374785,0.8039783954683177,0.49085466399452043,0.12844059971079935,0.6192952637053197,mb_4_l,dfp_5_l,0.6372348834145699,0.16674351205374785,False,dfp_5 + mb_4
VT50245-F-700001,projection,mb_4,dfp_5,32270.0,28250.0,62958.0,71779.0,8821.0,0.12289109628164226,0.5125639315098954,0.4487118396391245,0.96127577114902,0.44957438805221583,0.39356914975132,0.8431435378035359,mb_4_r,dfp_5_r,0.5125639315098954,0.4487118396391245,False,dfp_5 + mb_4
VT50733-F-700000,projection,mb_4,dfp_5,71069.0,45980.0,134936.0,149667.0,14731.0,0.09842517054527718,0.5266867255587834,0.3407541352937689,0.8674408608525523,0.47484749477172655,0.3072153514134712,0.7820628461851978,mb_4_l,dfp_5_l,0.35886642556471215,0.33718948242129604,False,dfp_5 + mb_4
VT58722-F-700000,projection,mb_4,sog_1,29666.0,27044.0,92758.0,123965.0,31207.0,0.25174041059976604,0.31982147092434077,0.29155436727829404,0.6113758382026349,0.23930948251522607,0.21815835114750132,0.45746783366272736,mb_4_r,sog_1_r,0.2778951680717566,0.22075723926777205,False,mb_4 + sog_1
VT5948-F-700000,projection,mb_4,dfp_5,65949.0,7082.0,78889.0,92325.0,13436.0,0.14552937990793394,0.8359720620111802,0.08977170454689501,0.9257437665580752,0.7143135662063363,0.07670728405090713,0.7910208502572434,mb_4_r,dfp_5_r,0.8049411198012397,0.08977170454689501,False,dfp_5 + mb_4
VT5948-F-700001,projection,mb_4,dfp_5,57962.0,7768.0,74718.0,90657.0,15939.0,0.17581653926337734,0.7757434620841029,0.10396423887149013,0.879707700955593,0.639354931224285,0.08568560618595365,0.7250405374102386,mb_4_r,dfp_5_r,0.7482266655959742,0.10396423887149013,False,dfp_5 + mb_4
fru-F-200052,projection,mb_4,dfp_5,7946.0,7788.0,17275.0,21134.0,3859.0,0.18259676350903756,0.4599710564399421,0.4508248914616498,0.9107959479015919,0.3759818302261758,0.3685057253714394,0.7444875555976153,dfp_5_r,mb_4_r,0.44862518089725034,0.3842547033285094,False,dfp_5 + mb_4
fru-F-400010,projection,mb_4,dfp_5,12608.0,7660.0,20788.0,28611.0,7823.0,0.2734263045681731,0.6065037521647104,0.36848181643255723,0.9749855685972677,0.4406696725035825,0.2677291950648352,0.7083988675684177,mb_4_r,dfp_5_r,0.4480950548393304,0.3679045603232634,False,dfp_5 + mb_4
fru-F-400071,projection,mb_4,ms_12,7138.0,4465.0,13929.0,19940.0,6011.0,0.3014543630892678,0.5124560269940412,0.32055423935673777,0.8330102663507789,0.3579739217652959,0.22392176529588767,0.5818956870611836,mb_4_r,ms_12_r,0.36075813051906097,0.32055423935673777,False,mb_4 + ms_12
fru-F-400141,projection,mb_4,dfp_5,9937.0,7335.0,18014.0,23365.0,5351.0,0.22901776160924459,0.5516265127123349,0.4071833018763184,0.9588098145886532,0.4252942435266424,0.31393109351594267,0.7392253370425851,mb_4_r,dfp_5_r,0.46796935716664817,0.40246474963916956,False,dfp_5 + mb_4
fru-F-400196,projection,mb_4,dfp_5,7184.0,5410.0,13271.0,19573.0,6302.0,0.3219741480611046,0.5413307211212418,0.4076557908220933,0.948986511943335,0.3670362233689266,0.27640116486997396,0.6434373882389005,mb_4_r,dfp_5_r,0.4675608469595358,0.4076557908220933,False,dfp_5 + mb_4
fru-F-400214,projection,mb_4,ms_12,7208.0,4860.0,14984.0,21890.0,6906.0,0.3154865235267245,0.4810464495461826,0.3243459690336359,0.8053924185798185,0.32928277752398355,0.22201918684330746,0.551301964367291,mb_4_r,ms_12_r,0.32688200747463964,0.3243459690336359,False,mb_4 + ms_12
fru-F-400229,projection,mb_4,dfp_5,8578.0,6215.0,19936.0,26908.0,6972.0,0.259105098855359,0.430276886035313,0.3117475922953451,0.7420244783306581,0.3187899509439572,0.23097220157573956,0.5497621525196967,mb_4_r,dfp_5_r,0.31866974317817015,0.3117475922953451,False,dfp_5 + mb_4
fru-F-400338,projection,dfp_5,mb_4,14392.0,12577.0,29402.0,36115.0,6713.0,0.18587844385989202,0.48949051084960205,0.42776001632542004,0.9172505271750221,0.39850477640869447,0.348248650145369,0.7467534265540634,dfp_5_r,mb_4_r,0.48364056866879807,0.36711788313720156,False,dfp_5 + mb_4
fru-F-400437,projection,mb_4,dfp_5,7773.0,3708.0,12791.0,19130.0,6339.0,0.3313643491897543,0.6076929090766946,0.2898913298412947,0.8975842389179892,0.4063251437532671,0.19383167799268164,0.6001568217459488,mb_4_r,dfp_5_r,0.522320381518255,0.28582597138613086,False,dfp_5 + mb_4
fru-F-400475,projection,mb_4,dfp_5,9304.0,9183.0,18937.0,24697.0,5760.0,0.23322670769729117,0.49131330200137296,0.48492369435496646,0.9762369963563394,0.37672591812770784,0.37182653763615015,0.748552455763858,dfp_5_r,mb_4_r,0.46089665733748747,0.4406717009029941,False,dfp_5 + mb_4
fru-F-500083,projection,dfp_5,mb_4,17953.0,12603.0,30556.0,48224.0,17668.0,0.3663735899137359,0.5875441811755465,0.4124558188244535,1.0,0.37228351028533513,0.261342899800929,0.6336264100862641,dfp_5_r,mb_4_r,0.5839442335384213,0.31659903128681766,False,dfp_5 + mb_4
fru-F-500115,projection,mb_4,dfp_5,13195.0,6007.0,25434.0,36573.0,11139.0,0.3045689443031745,0.5187937406621058,0.23617991664700794,0.7549736573091138,0.3607852787575534,0.164246848768217,0.5250321275257703,mb_4_r,ms_12_r,0.39195564991743337,0.22320515844931982,False,dfp_5 + mb_4
fru-F-500297,projection,mb_4,dfp_5,7570.0,6173.0,14479.0,18597.0,4118.0,0.22143356455342258,0.5228261620277643,0.42634159817666967,0.949167760204434,0.40705490132817124,0.3319352583750067,0.7389901597031779,mb_4_r,dfp_5_r,0.49305891290835,0.4174321431038055,False,dfp_5 + mb_4
fru-F-500435,projection,mb_4,dfp_5,8899.0,4361.0,16937.0,24001.0,7064.0,0.2943210699554185,0.5254177245084726,0.25748361575249457,0.7829013402609671,0.3707762176575976,0.1817007624682305,0.5524769801258281,mb_4_r,dfp_5_r,0.4419909074806636,0.2557123457519041,False,dfp_5 + mb_4
fru-F-500584,projection,mb_4,dfp_5,8233.0,3981.0,15869.0,22361.0,6492.0,0.29032690845668796,0.5188102589955259,0.25086646921671185,0.7696767282122376,0.36818568042574124,0.178033182773579,0.5462188631993202,mb_4_r,dfp_5_r,0.3659335811960426,0.24859789526750267,False,dfp_5 + mb_4
fru-F-600168,projection,dfp_5,mb_4,15722.0,11569.0,27291.0,32932.0,5641.0,0.17129236001457548,0.5760873548056136,0.42391264519438643,1.0,0.47740799222640595,0.35129964775901856,0.8287076399854245,dfp_5_r,mb_4_r,0.5747682386134623,0.3342493862445495,False,dfp_5 + mb_4
fru-F-600186,projection,mb_4,dfp_5,8202.0,7305.0,17703.0,23991.0,6288.0,0.2620982868575716,0.4633113031689544,0.41264192509744113,0.8759532282663955,0.34187820432662247,0.30448918344379144,0.6463673877704139,dfp_5_r,mb_4_r,0.4072191154041688,0.3603908941987234,False,dfp_5 + mb_4
fru-F-700104,projection,mb_4,dfp_5,10824.0,9767.0,22400.0,26484.0,4084.0,0.15420631324573328,0.4832142857142857,0.4360267857142857,0.9192410714285715,0.40869959220661534,0.36878870261289837,0.7774882948195136,dfp_5_r,mb_4_r,0.43495535714285716,0.40348214285714284,False,dfp_5 + mb_4
fru-F-700114,projection,mb_4,dfp_5,9860.0,9615.0,19482.0,24199.0,4717.0,0.1949254101409149,0.506108202443281,0.49353249153064366,0.9996406939739246,0.40745485350634325,0.39733046820116535,0.8047853217075086,dfp_5_r,mb_4_r,0.484344523149574,0.36330972179447696,False,dfp_5 + mb_4
fru-F-700163,projection,mb_4,dfp_5,6696.0,6432.0,14579.0,21811.0,7232.0,0.33157581037091377,0.4592907606831744,0.4411825228067769,0.9004732834899513,0.30700105451377746,0.29489707028563567,0.6018981247994132,dfp_5_r,mb_4_r,0.42725838534878935,0.3922765621784759,False,dfp_5 + mb_4
fru-F-700245,projection,mb_4,dfp_5,7495.0,4028.0,12018.0,15513.0,3495.0,0.22529491394314446,0.6236478615410218,0.33516392078548846,0.9588117823265102,0.48314317024431125,0.25965319409527493,0.7427963643395862,mb_4_r,dfp_5_r,0.5698119487435513,0.32443002163421536,False,dfp_5 + mb_4
fru-F-700257,projection,mb_4,dfp_5,11138.0,7097.0,19795.0,25264.0,5469.0,0.21647403419886005,0.5626673402374337,0.3585248800202071,0.9211922202576408,0.44086447118429384,0.2809135528815706,0.7217780240658644,mb_4_r,dfp_5_r,0.49911593836827484,0.35751452386966404,False,dfp_5 + mb_4
fru-M-400031,projection,dfp_5,mb_4,11031.0,8342.0,19438.0,24492.0,5054.0,0.20635309488812673,0.5674966560345714,0.4291593785368865,0.996656034571458,0.4503919647231749,0.3406010125755349,0.7909929772987098,dfp_5_r,mb_4_r,0.5644613643378948,0.3573412902561992,False,dfp_5 + mb_4
fru-M-400362,projection,mb_4,dfp_5,14988.0,14507.0,30659.0,42127.0,11468.0,0.27222446412039786,0.4888613457712254,0.47317264098633355,0.9620339867575589,0.3557813278894771,0.3443634723573955,0.7001448002468725,dfp_5_r,mb_4_r,0.4729769398871457,0.3578068430151016,False,dfp_5 + mb_4
fru-M-400401,projection,mb_4,dfp_5,13216.0,9049.0,23616.0,32465.0,8849.0,0.2725704604959187,0.559620596205962,0.38317242547425473,0.9427930216802168,0.4070845525951024,0.27873094101339907,0.6858154936085015,mb_4_r,dfp_5_r,0.3979928861788618,0.3830030487804878,False,dfp_5 + mb_4
fru-M-500174,projection,dfp_5,mb_4,11788.0,8328.0,20117.0,23762.0,3645.0,0.15339617877283057,0.5859720634289407,0.41397822736988615,0.9999502907988269,0.4960861880313105,0.3504755491961956,0.846561737227506,dfp_5_r,mb_4_r,0.5859720634289407,0.308445593279316,False,dfp_5 + mb_4
fru-M-500374,projection,dfp_5,mb_4,10728.0,6920.0,17648.0,21612.0,3964.0,0.18341662039607626,0.6078875793291024,0.3921124206708976,1.0,0.4963908939478068,0.32019248565611697,0.8165833796039238,dfp_5_r,mb_4_r,0.6078875793291024,0.3130099728014506,False,dfp_5 + mb_4
fru-M-500377,projection,dfp_5,mb_4,16785.0,16026.0,33181.0,41487.0,8306.0,0.20020729385108588,0.505861788372864,0.48298725174045387,0.9888490401133179,0.4045845686600622,0.38628968110492445,0.7908742497649867,dfp_5_r,mb_4_r,0.5001054820529821,0.39142882975196647,False,dfp_5 + mb_4
fru-M-500383,projection,mb_4,dfp_5,8556.0,3558.0,13106.0,19935.0,6829.0,0.34256333082518187,0.6528307645353273,0.2714787120402869,0.9243094765756142,0.4291948833709556,0.1784800601956358,0.6076749435665915,mb_4_r,dfp_5_r,0.5407446970853045,0.2714787120402869,False,dfp_5 + mb_4
fru-M-700067,projection,mb_4,dfp_5,19122.0,8581.0,27817.0,38727.0,10910.0,0.28171559893614273,0.687421361038214,0.30848042563899775,0.9959017866772117,0.49376404059183515,0.22157667777003123,0.7153407183618664,mb_4_r,dfp_5_r,0.5922637236222454,0.30560448646511124,False,dfp_5 + mb_4
fru-M-700270,projection,mb_4,dfp_5,16129.0,8259.0,24978.0,38248.0,13270.0,0.34694624555532316,0.6457282408519497,0.3306509728561134,0.9763792137080631,0.42169525203932234,0.21593285923446978,0.637628111273792,mb_4_r,dfp_5_r,0.5747457762831292,0.3306509728561134,False,dfp_5 + mb_4
